id;kodeunit;namaunit;bulan;jumlah;tahun;created_at
3241;11700;Vokasi Keperawatan Lamongan;6;57055608;2022;2023-09-18 10:30:33.653288
3242;11700;Vokasi Keperawatan Lamongan;7;55114280;2022;2023-09-18 10:30:33.861234
3243;11700;Vokasi Keperawatan Lamongan;8;-17330000;2022;2023-09-18 10:30:34.092354
3244;11700;Vokasi Keperawatan Lamongan;9;19990771;2022;2023-09-18 10:30:34.173878
3245;11700;Vokasi Keperawatan Lamongan;10;216271433;2022;2023-09-18 10:30:34.274169
3246;11700;Vokasi Keperawatan Lamongan;11;-10604100;2022;2023-09-18 10:30:34.324106
3247;11700;Vokasi Keperawatan Lamongan;12;59007671;2022;2023-09-18 10:30:34.395473
3248;11800;Vokasi Keperawatan Gresik;2;8127876;2022;2023-09-18 10:30:34.466285
3249;11800;Vokasi Keperawatan Gresik;3;-20240000;2022;2023-09-18 10:30:34.51621
3250;11800;Vokasi Keperawatan Gresik;5;80069235;2022;2023-09-18 10:30:34.566177
3251;11800;Vokasi Keperawatan Gresik;6;82862242;2022;2023-09-18 10:30:34.641684
3252;11800;Vokasi Keperawatan Gresik;7;1561629;2022;2023-09-18 10:30:34.691435
3253;11800;Vokasi Keperawatan Gresik;8;-10803100;2022;2023-09-18 10:30:34.766938
3254;11800;Vokasi Keperawatan Gresik;9;399330365;2022;2023-09-18 10:30:34.867064
3255;11800;Vokasi Keperawatan Gresik;10;74928234;2022;2023-09-18 10:30:34.942221
3256;11800;Vokasi Keperawatan Gresik;11;354212478;2022;2023-09-18 10:30:35.017435
3257;11800;Vokasi Keperawatan Gresik;12;157132681;2022;2023-09-18 10:30:35.067492
3258;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);1;6715000;2022;2023-09-18 10:30:35.117651
3259;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);2;403012828;2022;2023-09-18 10:30:35.184215
3260;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);3;591340841;2022;2023-09-18 10:30:35.28474
3261;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);4;1037253104;2022;2023-09-18 10:30:35.385019
3262;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);5;703283990;2022;2023-09-18 10:30:35.459762
3263;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);6;822432868;2022;2023-09-18 10:30:35.509897
3264;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);7;380737022;2022;2023-09-18 10:30:35.560155
3265;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);8;914077378;2022;2023-09-18 10:30:35.618502
3266;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);9;463121825;2022;2023-09-18 10:30:35.877106
3267;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);10;420278804;2022;2023-09-18 10:30:35.996071
3268;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);11;3591141437;2022;2023-09-18 10:30:36.077678
3269;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);12;5362515307;2022;2023-09-18 10:30:36.169844
3270;10100;Fakultas Kedokteran;1;613803351;2023;2023-09-18 10:30:45.853038
3271;10100;Fakultas Kedokteran;2;3513412501;2023;2023-09-18 10:30:45.890768
3272;10100;Fakultas Kedokteran;3;5727873660;2023;2023-09-18 10:30:46.038516
3273;10100;Fakultas Kedokteran;4;5846315288;2023;2023-09-18 10:30:46.116392
3274;10100;Fakultas Kedokteran;5;9094155124;2023;2023-09-18 10:30:46.20354
3275;10100;Fakultas Kedokteran;6;6096620535;2023;2023-09-18 10:30:46.408189
3276;10100;Fakultas Kedokteran;7;6869697094;2023;2023-09-18 10:30:46.589357
3277;10100;Fakultas Kedokteran;8;6795648547;2023;2023-09-18 10:30:46.633325
3278;10100;Fakultas Kedokteran;9;7693501067;2023;2023-09-18 10:30:46.683704
3279;10200;Fakultas Kedokteran Gigi;1;324742414;2023;2023-09-18 10:30:46.75883
3280;10200;Fakultas Kedokteran Gigi;2;1510695382;2023;2023-09-18 10:30:46.808702
3281;10200;Fakultas Kedokteran Gigi;3;1339032296;2023;2023-09-18 10:30:46.858709
3282;10200;Fakultas Kedokteran Gigi;4;2705926824;2023;2023-09-18 10:30:46.975818
3283;10200;Fakultas Kedokteran Gigi;5;2033083229;2023;2023-09-18 10:30:47.060426
3284;10200;Fakultas Kedokteran Gigi;6;2383971782;2023;2023-09-18 10:30:47.159861
3285;10200;Fakultas Kedokteran Gigi;7;2194947024;2023;2023-09-18 10:30:47.218271
3286;10200;Fakultas Kedokteran Gigi;8;2114878796;2023;2023-09-18 10:30:47.268538
3287;10200;Fakultas Kedokteran Gigi;9;1273100705;2023;2023-09-18 10:30:47.318713
3288;10300;Fakultas Hukum;1;358583330;2023;2023-09-18 10:30:47.377624
3289;10300;Fakultas Hukum;2;1351365396;2023;2023-09-18 10:30:47.427383
3290;10300;Fakultas Hukum;3;961993597;2023;2023-09-18 10:30:47.477598
3291;10300;Fakultas Hukum;4;1828546219;2023;2023-09-18 10:30:47.527429
3292;10300;Fakultas Hukum;5;1386815584;2023;2023-09-18 10:30:47.57825
3293;10300;Fakultas Hukum;6;1410996591;2023;2023-09-18 10:30:47.627256
3294;10300;Fakultas Hukum;7;1981397811;2023;2023-09-18 10:30:47.678288
3295;10300;Fakultas Hukum;8;1610896386;2023;2023-09-18 10:30:47.727502
3296;10300;Fakultas Hukum;9;822738406;2023;2023-09-18 10:30:47.777928
3297;10400;Fakultas Ekonomi dan Bisnis;1;224828782;2023;2023-09-18 10:30:47.893018
3298;10400;Fakultas Ekonomi dan Bisnis;2;2891985039;2023;2023-09-18 10:30:47.936463
3299;10400;Fakultas Ekonomi dan Bisnis;3;3491797395;2023;2023-09-18 10:30:47.988385
3300;10400;Fakultas Ekonomi dan Bisnis;4;4026641998;2023;2023-09-18 10:30:48.036686
3301;10400;Fakultas Ekonomi dan Bisnis;5;3534552312;2023;2023-09-18 10:30:48.087004
3302;10400;Fakultas Ekonomi dan Bisnis;6;5197811130;2023;2023-09-18 10:30:48.162245
3303;10400;Fakultas Ekonomi dan Bisnis;7;4525704943;2023;2023-09-18 10:30:48.23641
3304;10400;Fakultas Ekonomi dan Bisnis;8;5455733958;2023;2023-09-18 10:30:48.371597
3305;10400;Fakultas Ekonomi dan Bisnis;9;2140703328;2023;2023-09-18 10:30:48.446663
3306;10500;Fakultas Farmasi;1;186970809;2023;2023-09-18 10:30:48.496548
3307;10500;Fakultas Farmasi;2;416266348;2023;2023-09-18 10:30:48.546761
3308;10500;Fakultas Farmasi;3;1521661737;2023;2023-09-18 10:30:48.596751
3309;10500;Fakultas Farmasi;4;3446418097;2023;2023-09-18 10:30:48.646837
3310;10500;Fakultas Farmasi;5;1627878034;2023;2023-09-18 10:30:48.696987
3311;10500;Fakultas Farmasi;6;999970487;2023;2023-09-18 10:30:48.747459
3312;10500;Fakultas Farmasi;7;938011035;2023;2023-09-18 10:30:48.797362
3313;10500;Fakultas Farmasi;8;2643963098;2023;2023-09-18 10:30:48.847238
3314;10500;Fakultas Farmasi;9;1472152812;2023;2023-09-18 10:30:48.897324
3315;10600;Fakultas Kedokteran Hewan;1;24777159;2023;2023-09-18 10:30:48.972801
3316;10600;Fakultas Kedokteran Hewan;2;1106069721;2023;2023-09-18 10:30:49.02286
3317;10600;Fakultas Kedokteran Hewan;3;1310262811;2023;2023-09-18 10:30:49.131979
3318;10600;Fakultas Kedokteran Hewan;4;811614599;2023;2023-09-18 10:30:49.21495
3319;10600;Fakultas Kedokteran Hewan;5;1302745307;2023;2023-09-18 10:30:49.264756
3320;10600;Fakultas Kedokteran Hewan;6;1575829025;2023;2023-09-18 10:30:49.314955
3321;10200;Fakultas Kedokteran Gigi;1;115368778;2022;2023-09-18 10:30:33.447946
3322;10200;Fakultas Kedokteran Gigi;2;944421897;2022;2023-09-18 10:30:33.497808
3323;10200;Fakultas Kedokteran Gigi;3;2502170806;2022;2023-09-18 10:30:33.572701
3324;10200;Fakultas Kedokteran Gigi;4;2412210454;2022;2023-09-18 10:30:33.623053
3325;10200;Fakultas Kedokteran Gigi;5;1078185170;2022;2023-09-18 10:30:33.736099
3326;10200;Fakultas Kedokteran Gigi;6;1358484052;2022;2023-09-18 10:30:33.886894
3327;10200;Fakultas Kedokteran Gigi;7;2476128005;2022;2023-09-18 10:30:34.150458
3328;10200;Fakultas Kedokteran Gigi;8;2062965296;2022;2023-09-18 10:30:34.22422
3329;10200;Fakultas Kedokteran Gigi;9;3913093549;2022;2023-09-18 10:30:34.299007
3330;10200;Fakultas Kedokteran Gigi;10;1503672307;2022;2023-09-18 10:30:34.378707
3331;10200;Fakultas Kedokteran Gigi;11;1300627705;2022;2023-09-18 10:30:34.416482
3332;10200;Fakultas Kedokteran Gigi;12;8824052010;2022;2023-09-18 10:30:34.490854
3333;10300;Fakultas Hukum;1;302260517;2022;2023-09-18 10:30:34.54114
3334;10300;Fakultas Hukum;2;753404440;2022;2023-09-18 10:30:34.61645
3335;10300;Fakultas Hukum;3;1600556368;2022;2023-09-18 10:30:34.666373
3336;10300;Fakultas Hukum;4;1239538937;2022;2023-09-18 10:30:34.742356
3337;10300;Fakultas Hukum;5;894645675;2022;2023-09-18 10:30:34.817457
3338;10300;Fakultas Hukum;6;1364123822;2022;2023-09-18 10:30:34.892341
3339;10300;Fakultas Hukum;7;1488252279;2022;2023-09-18 10:30:34.992745
3340;10300;Fakultas Hukum;8;1574261297;2022;2023-09-18 10:30:35.04768
3341;10300;Fakultas Hukum;9;1785005886;2022;2023-09-18 10:30:35.092536
3342;10300;Fakultas Hukum;10;1209311240;2022;2023-09-18 10:30:35.159675
3343;10300;Fakultas Hukum;11;2455760276;2022;2023-09-18 10:30:35.234729
3344;10300;Fakultas Hukum;12;3275528439;2022;2023-09-18 10:30:35.334939
3345;10400;Fakultas Ekonomi dan Bisnis;1;481438004;2022;2023-09-18 10:30:35.435205
3346;10400;Fakultas Ekonomi dan Bisnis;2;1857418890;2022;2023-09-18 10:30:35.485161
3347;10400;Fakultas Ekonomi dan Bisnis;3;3316767855;2022;2023-09-18 10:30:35.535504
3348;10400;Fakultas Ekonomi dan Bisnis;4;4124970056;2022;2023-09-18 10:30:35.585482
3349;10400;Fakultas Ekonomi dan Bisnis;5;2146229981;2022;2023-09-18 10:30:35.644057
3350;10400;Fakultas Ekonomi dan Bisnis;6;3827118997;2022;2023-09-18 10:30:35.893329
3351;10400;Fakultas Ekonomi dan Bisnis;7;4539242221;2022;2023-09-18 10:30:36.027806
3352;10400;Fakultas Ekonomi dan Bisnis;8;3873255396;2022;2023-09-18 10:30:36.145382
3353;10400;Fakultas Ekonomi dan Bisnis;9;4717336774;2022;2023-09-18 10:30:36.194791
3354;10400;Fakultas Ekonomi dan Bisnis;10;4322749311;2022;2023-09-18 10:30:36.245056
3355;10400;Fakultas Ekonomi dan Bisnis;11;4482348033;2022;2023-09-18 10:30:36.295001
3356;10400;Fakultas Ekonomi dan Bisnis;12;15402130670;2022;2023-09-18 10:30:36.395326
3357;10500;Fakultas Farmasi;1;94044804;2022;2023-09-18 10:30:36.495786
3358;10500;Fakultas Farmasi;2;390376375;2022;2023-09-18 10:30:36.54571
3359;10500;Fakultas Farmasi;3;1187497603;2022;2023-09-18 10:30:36.595528
3360;10500;Fakultas Farmasi;4;1371624566;2022;2023-09-18 10:30:36.671498
3361;10500;Fakultas Farmasi;5;827336232;2022;2023-09-18 10:30:36.721812
3362;10500;Fakultas Farmasi;6;1380053869;2022;2023-09-18 10:30:36.796491
3363;10500;Fakultas Farmasi;7;1455021722;2022;2023-09-18 10:30:36.871588
3364;10500;Fakultas Farmasi;8;926493699;2022;2023-09-18 10:30:37.099305
3365;10500;Fakultas Farmasi;9;1833586927;2022;2023-09-18 10:30:37.19781
3366;10500;Fakultas Farmasi;10;2385606698;2022;2023-09-18 10:30:37.263706
3367;10500;Fakultas Farmasi;11;2355815978;2022;2023-09-18 10:30:37.355882
3368;10500;Fakultas Farmasi;12;7183168880;2022;2023-09-18 10:30:37.473488
3369;10600;Fakultas Kedokteran Hewan;1;178001306;2022;2023-09-18 10:30:37.564866
3370;10600;Fakultas Kedokteran Hewan;2;545242554;2022;2023-09-18 10:30:37.66514
3371;10600;Fakultas Kedokteran Hewan;3;1461285317;2022;2023-09-18 10:30:37.731735
3372;10600;Fakultas Kedokteran Hewan;4;1580504290;2022;2023-09-18 10:30:37.865512
3373;10600;Fakultas Kedokteran Hewan;5;762528270;2022;2023-09-18 10:30:37.971256
3374;10600;Fakultas Kedokteran Hewan;6;818095636;2022;2023-09-18 10:30:38.065772
3375;10600;Fakultas Kedokteran Hewan;7;1531996729;2022;2023-09-18 10:30:38.165967
3376;10600;Fakultas Kedokteran Hewan;8;1276857204;2022;2023-09-18 10:30:38.255137
3377;10600;Fakultas Kedokteran Hewan;9;1640608863;2022;2023-09-18 10:30:38.366247
3378;10600;Fakultas Kedokteran Hewan;10;958090012;2022;2023-09-18 10:30:38.466715
3379;10600;Fakultas Kedokteran Hewan;11;1070980600;2022;2023-09-18 10:30:38.533231
3380;10600;Fakultas Kedokteran Hewan;12;4366993070;2022;2023-09-18 10:30:38.667135
3381;10700;Fakultas Ilmu Sosial dan Ilmu Politik;1;48929765;2022;2023-09-18 10:30:38.733648
3382;10700;Fakultas Ilmu Sosial dan Ilmu Politik;2;1256910100;2022;2023-09-18 10:30:38.800577
3383;10700;Fakultas Ilmu Sosial dan Ilmu Politik;3;1475089269;2022;2023-09-18 10:30:38.907523
3384;10700;Fakultas Ilmu Sosial dan Ilmu Politik;4;1966374821;2022;2023-09-18 10:30:38.959163
3385;10700;Fakultas Ilmu Sosial dan Ilmu Politik;5;864501995;2022;2023-09-18 10:30:39.15157
3386;10700;Fakultas Ilmu Sosial dan Ilmu Politik;6;1437248311;2022;2023-09-18 10:30:39.251474
3387;10700;Fakultas Ilmu Sosial dan Ilmu Politik;7;1726686870;2022;2023-09-18 10:30:39.351498
3388;10700;Fakultas Ilmu Sosial dan Ilmu Politik;8;3239488371;2022;2023-09-18 10:30:39.443439
3389;10700;Fakultas Ilmu Sosial dan Ilmu Politik;9;1580404241;2022;2023-09-18 10:30:39.501497
3390;10700;Fakultas Ilmu Sosial dan Ilmu Politik;10;1356777710;2022;2023-09-18 10:30:39.559973
3391;10700;Fakultas Ilmu Sosial dan Ilmu Politik;11;1849309169;2022;2023-09-18 10:30:39.610109
3392;10700;Fakultas Ilmu Sosial dan Ilmu Politik;12;5990446168;2022;2023-09-18 10:30:39.66023
3393;10800;Fakultas Sains dan Teknologi;1;79107220;2022;2023-09-18 10:30:39.749339
3394;10800;Fakultas Sains dan Teknologi;2;1185260255;2022;2023-09-18 10:30:39.8446
3395;10800;Fakultas Sains dan Teknologi;3;1447885600;2022;2023-09-18 10:30:39.894234
3396;10800;Fakultas Sains dan Teknologi;4;2560542748;2022;2023-09-18 10:30:39.969801
3397;10800;Fakultas Sains dan Teknologi;5;1091088239;2022;2023-09-18 10:30:40.019388
3398;10800;Fakultas Sains dan Teknologi;6;2132064785;2022;2023-09-18 10:30:40.077676
3399;10800;Fakultas Sains dan Teknologi;7;2611682162;2022;2023-09-18 10:30:40.153221
3400;10800;Fakultas Sains dan Teknologi;8;1826686172;2022;2023-09-18 10:30:40.23671
3401;10800;Fakultas Sains dan Teknologi;9;2477714418;2022;2023-09-18 10:30:40.28671
3402;10800;Fakultas Sains dan Teknologi;10;1641919921;2022;2023-09-18 10:30:40.336814
3403;10800;Fakultas Sains dan Teknologi;11;1510395242;2022;2023-09-18 10:30:40.412039
3404;10800;Fakultas Sains dan Teknologi;12;7791274778;2022;2023-09-18 10:30:40.462118
3405;10900;Fakultas Kesehatan Masyarakat;1;128846581;2022;2023-09-18 10:30:40.537259
3406;10900;Fakultas Kesehatan Masyarakat;2;967665925;2022;2023-09-18 10:30:40.677038
3407;10800;Fakultas Sains dan Teknologi;7;2611682162;2022;2023-09-18 10:30:34.395651
3408;10800;Fakultas Sains dan Teknologi;8;1826686172;2022;2023-09-18 10:30:34.46627
3409;10800;Fakultas Sains dan Teknologi;9;2477714418;2022;2023-09-18 10:30:34.51601
3410;10800;Fakultas Sains dan Teknologi;10;1641919921;2022;2023-09-18 10:30:34.566004
3411;10800;Fakultas Sains dan Teknologi;11;1510395242;2022;2023-09-18 10:30:34.641786
3412;10800;Fakultas Sains dan Teknologi;12;7791274778;2022;2023-09-18 10:30:34.691473
3413;10900;Fakultas Kesehatan Masyarakat;1;128846581;2022;2023-09-18 10:30:34.76693
3414;10900;Fakultas Kesehatan Masyarakat;2;967665925;2022;2023-09-18 10:30:34.86708
3415;10900;Fakultas Kesehatan Masyarakat;3;1311190502;2022;2023-09-18 10:30:34.942451
3416;10900;Fakultas Kesehatan Masyarakat;4;1469852265;2022;2023-09-18 10:30:35.017586
3417;10900;Fakultas Kesehatan Masyarakat;5;1158297172;2022;2023-09-18 10:30:35.067551
3418;10900;Fakultas Kesehatan Masyarakat;6;980877462;2022;2023-09-18 10:30:35.117636
3419;10900;Fakultas Kesehatan Masyarakat;7;1392023125;2022;2023-09-18 10:30:35.184221
3420;10900;Fakultas Kesehatan Masyarakat;8;1161447824;2022;2023-09-18 10:30:35.284818
3421;10900;Fakultas Kesehatan Masyarakat;9;1367326269;2022;2023-09-18 10:30:35.385022
3422;10900;Fakultas Kesehatan Masyarakat;10;1557020996;2022;2023-09-18 10:30:35.45996
3423;10900;Fakultas Kesehatan Masyarakat;11;2104352889;2022;2023-09-18 10:30:35.509939
3424;10900;Fakultas Kesehatan Masyarakat;12;7040945965;2022;2023-09-18 10:30:35.560145
3425;11000;Fakultas Psikologi;1;165770641;2022;2023-09-18 10:30:35.618554
3426;11000;Fakultas Psikologi;2;430773143;2022;2023-09-18 10:30:35.876827
3427;11000;Fakultas Psikologi;3;490981599;2022;2023-09-18 10:30:35.996201
3428;11000;Fakultas Psikologi;4;1171347130;2022;2023-09-18 10:30:36.07777
3429;11000;Fakultas Psikologi;5;771930957;2022;2023-09-18 10:30:36.169862
3430;11000;Fakultas Psikologi;6;664478601;2022;2023-09-18 10:30:36.21986
3431;11000;Fakultas Psikologi;7;733024555;2022;2023-09-18 10:30:36.269934
3432;11000;Fakultas Psikologi;8;1609399190;2022;2023-09-18 10:30:36.345186
3433;11000;Fakultas Psikologi;9;740322768;2022;2023-09-18 10:30:36.445289
3434;11000;Fakultas Psikologi;10;785325846;2022;2023-09-18 10:30:36.52042
3435;11000;Fakultas Psikologi;11;1244686317;2022;2023-09-18 10:30:36.570277
3436;11000;Fakultas Psikologi;12;4056415180;2022;2023-09-18 10:30:36.620325
3437;11100;Fakultas Ilmu Budaya;1;13199400;2022;2023-09-18 10:30:36.696013
3438;11100;Fakultas Ilmu Budaya;2;529690918;2022;2023-09-18 10:30:36.771337
3439;11100;Fakultas Ilmu Budaya;3;832838700;2022;2023-09-18 10:30:36.821282
3440;11100;Fakultas Ilmu Budaya;4;967592855;2022;2023-09-18 10:30:36.904533
3441;11100;Fakultas Ilmu Budaya;5;384315614;2022;2023-09-18 10:30:37.165005
3442;11100;Fakultas Ilmu Budaya;6;794132467;2022;2023-09-18 10:30:37.245108
3443;11100;Fakultas Ilmu Budaya;7;616109750;2022;2023-09-18 10:30:37.297248
3444;11100;Fakultas Ilmu Budaya;8;1325136281;2022;2023-09-18 10:30:37.414815
3445;11100;Fakultas Ilmu Budaya;9;1225656485;2022;2023-09-18 10:30:37.531989
3446;11100;Fakultas Ilmu Budaya;10;803017536;2022;2023-09-18 10:30:37.632112
3447;11100;Fakultas Ilmu Budaya;11;1163925169;2022;2023-09-18 10:30:37.698933
3448;11100;Fakultas Ilmu Budaya;12;4018890916;2022;2023-09-18 10:30:37.799053
3449;11200;Fakultas Keperawatan;1;958670;2022;2023-09-18 10:30:37.939899
3450;11200;Fakultas Keperawatan;2;532765187;2022;2023-09-18 10:30:38.032911
3451;11200;Fakultas Keperawatan;3;905733450;2022;2023-09-18 10:30:38.133269
3452;11200;Fakultas Keperawatan;4;946990200;2022;2023-09-18 10:30:38.199657
3453;11200;Fakultas Keperawatan;5;495973669;2022;2023-09-18 10:30:38.300045
3454;11200;Fakultas Keperawatan;6;611878489;2022;2023-09-18 10:30:38.433883
3455;11200;Fakultas Keperawatan;7;853064660;2022;2023-09-18 10:30:38.500424
3456;11200;Fakultas Keperawatan;8;387432284;2022;2023-09-18 10:30:38.600267
3457;11200;Fakultas Keperawatan;9;1099059160;2022;2023-09-18 10:30:38.700664
3458;11200;Fakultas Keperawatan;10;1372735973;2022;2023-09-18 10:30:38.767231
3459;11200;Fakultas Keperawatan;11;898376847;2022;2023-09-18 10:30:38.873922
3460;11200;Fakultas Keperawatan;12;5493069464;2022;2023-09-18 10:30:38.926358
3461;11300;Fakultas Perikanan dan Kelautan;1;-4500000;2022;2023-09-18 10:30:39.025978
3462;11300;Fakultas Perikanan dan Kelautan;2;206370893;2022;2023-09-18 10:30:39.218873
3463;11300;Fakultas Perikanan dan Kelautan;3;431322748;2022;2023-09-18 10:30:39.318349
3464;11300;Fakultas Perikanan dan Kelautan;4;664539800;2022;2023-09-18 10:30:39.418552
3465;11300;Fakultas Perikanan dan Kelautan;5;240502230;2022;2023-09-18 10:30:39.468382
3466;11300;Fakultas Perikanan dan Kelautan;6;1931090092;2022;2023-09-18 10:30:39.535112
3467;11300;Fakultas Perikanan dan Kelautan;7;387438443;2022;2023-09-18 10:30:39.585261
3468;11300;Fakultas Perikanan dan Kelautan;8;389649069;2022;2023-09-18 10:30:39.635292
3828;11500;Fakultas Vokasi;9;1701341964;2023;2023-09-18 10:30:56.843702
3469;11300;Fakultas Perikanan dan Kelautan;9;992200923;2022;2023-09-18 10:30:39.685981
3470;11300;Fakultas Perikanan dan Kelautan;10;615247478;2022;2023-09-18 10:30:39.8243
3471;11300;Fakultas Perikanan dan Kelautan;11;536854075;2022;2023-09-18 10:30:39.869193
3472;11300;Fakultas Perikanan dan Kelautan;12;2955965301;2022;2023-09-18 10:30:39.944351
3473;11400;Program Pascasarjana;1;46133694;2022;2023-09-18 10:30:39.994565
3474;11400;Program Pascasarjana;2;805652821;2022;2023-09-18 10:30:40.057912
3475;11400;Program Pascasarjana;3;754758864;2022;2023-09-18 10:30:40.102995
3476;11400;Program Pascasarjana;4;571579439;2022;2023-09-18 10:30:40.203508
3477;11400;Program Pascasarjana;5;774915404;2022;2023-09-18 10:30:40.261756
3478;11400;Program Pascasarjana;6;656272085;2022;2023-09-18 10:30:40.311825
3479;11400;Program Pascasarjana;7;785010934;2022;2023-09-18 10:30:40.395512
3480;11400;Program Pascasarjana;8;518113272;2022;2023-09-18 10:30:40.43737
3481;11400;Program Pascasarjana;9;1100158762;2022;2023-09-18 10:30:40.512403
3482;11400;Program Pascasarjana;10;319768422;2022;2023-09-18 10:30:40.562496
3483;11400;Program Pascasarjana;11;826889808;2022;2023-09-18 10:30:40.698001
3484;11400;Program Pascasarjana;12;1840902068;2022;2023-09-18 10:30:40.75442
3485;11500;Fakultas Vokasi;1;118066500;2022;2023-09-18 10:30:40.804596
3486;11500;Fakultas Vokasi;2;663707600;2022;2023-09-18 10:30:40.85447
3487;11500;Fakultas Vokasi;3;1261199346;2022;2023-09-18 10:30:40.955752
3488;11500;Fakultas Vokasi;4;2227450534;2022;2023-09-18 10:30:41.131415
3489;11500;Fakultas Vokasi;5;1424833459;2022;2023-09-18 10:30:41.188451
3490;11500;Fakultas Vokasi;6;1812955265;2022;2023-09-18 10:30:41.263531
3491;11500;Fakultas Vokasi;7;1697364332;2022;2023-09-18 10:30:41.313912
3492;11500;Fakultas Vokasi;8;1301327231;2022;2023-09-18 10:30:41.367839
3493;10900;Fakultas Kesehatan Masyarakat;3;1311190502;2022;2023-09-18 10:30:40.730325
3494;10900;Fakultas Kesehatan Masyarakat;4;1469852265;2022;2023-09-18 10:30:40.77943
3495;10900;Fakultas Kesehatan Masyarakat;5;1158297172;2022;2023-09-18 10:30:40.829312
3496;10900;Fakultas Kesehatan Masyarakat;6;980877462;2022;2023-09-18 10:30:40.904605
3497;10900;Fakultas Kesehatan Masyarakat;7;1392023125;2022;2023-09-18 10:30:41.0049
3498;10900;Fakultas Kesehatan Masyarakat;8;1161447824;2022;2023-09-18 10:30:41.166364
3499;10900;Fakultas Kesehatan Masyarakat;9;1367326269;2022;2023-09-18 10:30:41.238411
3500;10900;Fakultas Kesehatan Masyarakat;10;1557020996;2022;2023-09-18 10:30:41.28841
3501;10900;Fakultas Kesehatan Masyarakat;11;2104352889;2022;2023-09-18 10:30:41.339131
3502;10900;Fakultas Kesehatan Masyarakat;12;7040945965;2022;2023-09-18 10:30:41.388618
3503;11000;Fakultas Psikologi;1;165770641;2022;2023-09-18 10:30:41.439144
3504;11000;Fakultas Psikologi;2;430773143;2022;2023-09-18 10:30:41.489253
3505;11000;Fakultas Psikologi;3;490981599;2022;2023-09-18 10:30:41.603072
3506;11000;Fakultas Psikologi;4;1171347130;2022;2023-09-18 10:30:41.647438
3507;11000;Fakultas Psikologi;5;771930957;2022;2023-09-18 10:30:41.697584
3508;11000;Fakultas Psikologi;6;664478601;2022;2023-09-18 10:30:41.797752
3509;11000;Fakultas Psikologi;7;733024555;2022;2023-09-18 10:30:41.868394
3510;11000;Fakultas Psikologi;8;1609399190;2022;2023-09-18 10:30:41.915227
3511;11000;Fakultas Psikologi;9;740322768;2022;2023-09-18 10:30:42.070528
3512;11000;Fakultas Psikologi;10;785325846;2022;2023-09-18 10:30:42.157696
3513;11000;Fakultas Psikologi;11;1244686317;2022;2023-09-18 10:30:42.2329
3514;11000;Fakultas Psikologi;12;4056415180;2022;2023-09-18 10:30:42.288358
3515;11100;Fakultas Ilmu Budaya;1;13199400;2022;2023-09-18 10:30:42.419785
3516;11100;Fakultas Ilmu Budaya;2;529690918;2022;2023-09-18 10:30:42.508545
3517;11100;Fakultas Ilmu Budaya;3;832838700;2022;2023-09-18 10:30:42.608662
3518;11100;Fakultas Ilmu Budaya;4;967592855;2022;2023-09-18 10:30:42.684082
3519;11100;Fakultas Ilmu Budaya;5;384315614;2022;2023-09-18 10:30:42.784414
3520;11100;Fakultas Ilmu Budaya;6;794132467;2022;2023-09-18 10:30:43.006848
3521;11100;Fakultas Ilmu Budaya;7;616109750;2022;2023-09-18 10:30:43.068042
3522;11100;Fakultas Ilmu Budaya;8;1325136281;2022;2023-09-18 10:30:43.126761
3523;11100;Fakultas Ilmu Budaya;9;1225656485;2022;2023-09-18 10:30:43.185246
3524;11100;Fakultas Ilmu Budaya;10;803017536;2022;2023-09-18 10:30:43.235078
3525;11100;Fakultas Ilmu Budaya;11;1163925169;2022;2023-09-18 10:30:43.344997
3526;11100;Fakultas Ilmu Budaya;12;4018890916;2022;2023-09-18 10:30:43.410878
3527;11200;Fakultas Keperawatan;1;958670;2022;2023-09-18 10:30:43.469443
3528;11200;Fakultas Keperawatan;2;532765187;2022;2023-09-18 10:30:43.536431
3529;11200;Fakultas Keperawatan;3;905733450;2022;2023-09-18 10:30:43.636682
3530;11200;Fakultas Keperawatan;4;946990200;2022;2023-09-18 10:30:43.732263
3531;11200;Fakultas Keperawatan;5;495973669;2022;2023-09-18 10:30:43.850598
3532;11200;Fakultas Keperawatan;6;611878489;2022;2023-09-18 10:30:43.911865
3533;11200;Fakultas Keperawatan;7;853064660;2022;2023-09-18 10:30:43.978553
3534;11200;Fakultas Keperawatan;8;387432284;2022;2023-09-18 10:30:44.147554
3535;11200;Fakultas Keperawatan;9;1099059160;2022;2023-09-18 10:30:44.279536
3536;11200;Fakultas Keperawatan;10;1372735973;2022;2023-09-18 10:30:44.516592
3537;11200;Fakultas Keperawatan;11;898376847;2022;2023-09-18 10:30:44.646778
